Tempo,Referencia_Temperatura,Saida_Temperatura,Sinal_Controle_Temperatura,Erro_Temperatura
2322,30,30.001320563032,10.3746748674443,-0.00132056303202788
2340,30,30.0001002967484,10.3791474585961,-0.000100296748385631
2358,30,29.9989186146877,10.3835363121626,0.00108138531234658
2376,30,29.9979655894708,10.3870999043309,0.00203441052923736
2394,30,29.997375977098,10.3893326633291,0.00262402290200825
2412,30,29.9972173761688,10.3903936641743,0.00278262383115901
2430,30,29.9974726912383,10.3903841074169,0.00252730876172436
2448,30,29.9980555779943,10.3889479454474,0.0019444220057423
2466,30,29.9988342279623,10.3865003911051,0.00116577203768031
2484,30,29.9996924957791,10.3834411914048,0.000307504220948829
2502,30,30.000527687254,10.3803534586416,-0.000527687254002984
2520,30,30.0012096121127,10.3778319873402,-0.00120961211272785
2538,30,30.0016469820466,10.3762143977704,-0.00164698204662983
2556,30,30.0017887234114,10.375552683736,-0.00178872341142267
2574,30,30.0016387324039,10.3755013352541,-0.00163873240394352
2592,30,30.0012560659315,10.3764519881677,-0.00125606593146088
2610,30,30.0007306038519,10.3781249083187,-0.000730603851909706
2628,30,30.0001556237539,10.3801935798317,-0.000155623753943956
2646,30,29.9995912732782,10.3822887126073,0.000408726721772723
2664,30,29.9991284529543,10.3840178044702,0.000871547045662169
2682,30,29.9988325243247,10.3851357670889,0.00116747567530595
2700,30,29.9987366001068,10.3856223490102,0.00126339989322588
2718,30,29.9988385820656,10.3856747292162,0.00116141793438373
2736,30,29.9991000353515,10.3850405552265,0.000899964648532148
2754,30,29.999460206911,10.3839080965926,0.000539793088957907
2772,30,29.9998572711219,10.382492328569,0.000142728878071097
2790,30,30.0002486339301,10.3810448300159,-0.000248633930123532
2808,30,30.000571879527,10.3798491923327,-0.000571879527008434
2826,30,30.0007818776086,10.3790723560395,-0.000781877608620363
2844,30,30.0008548185822,10.3787560991169,-0.000854818582212147
2862,30,30.0007908826245,10.3787000434295,-0.000790882624485789
2880,30,30.0006164693463,10.3791171833405,-0.000616469346343962
2898,30,30.0003732558596,10.3798787623298,-0.000373255859596355
2916,30,30.0001061017915,10.3808277212728,-0.000106101791484292
2934,30,29.9998410096784,10.3818114909142,0.000158990321644126
2952,30,29.9996208598344,10.3826334531769,0.000379140165602365
2970,30,29.9994769105455,10.3831764511613,0.000523089454539161
2988,30,29.9994249432893,10.3833996028125,0.00057505671068725
3006,30,29.9994660119575,10.383445220104,0.00053398804251259
3024,30,29.9995830654026,10.3831664311095,0.000416934597350149
3042,30,29.9997482956175,10.3826483051632,0.000251704382492335
3060,30,29.9999305976984,10.3819995843503,6.9402301580368e-05
3078,30,30.0001121779912,10.381327854361,-0.000112177991194784
3096,30,30.0002636213106,10.3807675955328,-0.000263621310597983
3114,30,30.0003631947609,10.380399208981,-0.000363194760893748
3132,30,30.0003998632023,10.3802512652752,-0.000399863202325434
3150,30,30.0003729635612,10.3802127998419,-0.000372963561151352
