Tempo,Referencia_Temperatura,Referencia_Umidade,Saida_Temperatura,Saida_Umidade,Controle_Temperatura,Controle_Umidade,Erro_Temperatura,Erro_Umidade
4068,30,50,29.9999998762422,50.0000127515561,3.47799442645405,6.61564379371274,1.23757821768322e-07,-1.27515560564007e-05
4086,30,50,29.999999891795,50.0000124526371,3.47799442407409,6.61564235909917,1.08204975646231e-07,-1.2452637122351e-05
4104,30,50,29.9999999086559,50.0000121736875,3.47799441439345,6.61564095423239,9.13440949545929e-08,-1.21736874660883e-05
4122,30,50,29.9999999262369,50.000011910412,3.47799439824391,6.61563957815704,7.37631040692577e-08,-1.19104120344105e-05
4140,30,50,29.9999999440245,50.0000116590343,3.4779943764846,6.61563823024833,5.59754518292266e-08,-1.1659034292677e-05
4158,30,50,29.9999999615786,50.0000114162879,3.47799434998105,6.61563691015435,3.84214118298587e-08,-1.14162879469859e-05
4176,30,50,29.9999999785295,50.0000111794004,3.47799431958651,6.61563561774203,2.14704556356082e-08,-1.11794004098442e-05
4194,30,50,29.9999999945754,50.0000109460695,3.47799428612698,6.61563435304726,5.42463851616048e-09,-1.09460695156827e-05
4212,30,50,30.0000000094773,50.0000107144348,3.47799425038837,6.61563311622958,-9.47729006384179e-09,-1.07144348078236e-05
4230,30,50,30.0000000230553,50.0000104830448,3.47799421310602,6.61563190753143,-2.30552572588749e-08,-1.04830447895665e-05
4248,30,50,30.0000000351827,50.0000102508212,3.47799417495768,6.61563072724233,-3.51827083022727e-08,-1.02508211980989e-05
4266,30,50,30.0000000457813,50.0000100170215,3.47799413655735,6.6156295756677,-4.57813094101311e-08,-1.00170215091566e-05
4284,30,50,30.0000000548155,50.0000097812006,3.47799409845201,6.61562845310243,-5.48154552859614e-08,-9.78120055350473e-06
4302,30,50,30.0000000622868,50.0000095431721,3.47799406112011,6.61562735980886,-6.22867517563463e-08,-9.54317205525967e-06
4320,30,50,30.0000000682286,50.0000093029709,3.477994024971,6.61562629599909,-6.82286440678581e-08,-9.30297090206977e-06
4338,30,50,30.0000000727012,50.0000090608168,3.47799399034645,6.61562526182114,-7.27011659762411e-08,-9.06081677243264e-06
