Tempo,Referencia_Temperatura,Referencia_Umidade,Saida_Temperatura,Saida_Umidade,Sinal_Controle_Temperatura,Sinal_Controle_Umidade,Erro_Temperatura,Erro_Umidade
8244,36,55,36.0028763940524,55.0032132837861,6.3920043068915,14.4065296913731,-0.00287639405239304,-0.00321328378613828
8262,36,55,36.0027230009302,55.003572988583,6.39247565244091,14.4033314504057,-0.00272300093019595,-0.00357298858304489
8280,36,55,36.0026129381524,55.0029298569369,6.39294699799031,14.4055284478425,-0.00261293815242425,-0.00292985693685921
8298,36,55,36.0026098964485,55.0017626534101,6.39341834353971,14.4112158921954,-0.00260989644852572,-0.00176265341007564
8316,36,55,36.0027594879071,55.0011990221576,6.39388968908911,14.4137100419776,-0.0027594879070918,-0.0011990221575644
8334,36,55,36.0029925964323,55.0017512023599,6.39288660422035,14.4127915445644,-0.00299259643234961,-0.0017512023598556
8352,36,55,36.0031999728492,55.002628229981,6.39005126931943,14.4083940364857,-0.00319997284915985,-0.00262822998097079
8370,36,55,36.0033361220757,55.0030719483943,6.38882311328994,14.4051957955182,-0.00333612207570866,-0.00307194839434288
8388,36,55,36.0034741544622,55.002498955396,6.38759495726045,14.4076899453004,-0.0034741544622463,-0.00249895539595002
8406,36,55,36.0035565594033,55.0013661903016,6.38636680123096,14.4133773896534,-0.00355655940328603,-0.00136619030161
8424,36,55,36.0034706569417,55.0008656250687,6.38513864520147,14.4158715394356,-0.00347065694171533,-0.000865625068684039
8442,36,55,36.0033099173014,55.0016427927195,6.38391048917198,14.4137533719316,-0.00330991730142927,-0.0016427927195295
8460,36,55,36.0029742628694,55.0031227142145,6.3855143524686,14.4069572230827,-0.00297426286935121,-0.00312271421447718
8478,36,55,36.0024281922074,55.0040912414691,6.38711821576522,14.4025597150039,-0.00242819220741808,-0.00409124146911211
8496,36,55,36.0017534656389,55.0037805231878,6.38948165160006,14.4031591455449,-0.00175346563892731,-0.00378052318779254
8514,36,55,36.0010511012681,55.0028931368044,6.3918450874349,14.4053561429817,-0.00105110126807517,-0.00289313680438852
8532,36,55,36.0006405386724,55.0024666237497,6.39344895073151,14.407850292764,-0.000640538672442403,-0.00246662374971862
8550,36,55,36.0004630934218,55.0027721761352,6.39392029628092,14.4046520517965,-0.000463093421828376,-0.00277217613517422
8568,36,55,36.0004841798285,55.003298316864,6.39439164183032,14.401453810829,-0.000484179828539766,-0.00329831686399018
8586,36,55,36.0006737396838,55.0029245277765,6.39486298737972,14.40205324137,-0.000673739683762165,-0.00292452777649999
8604,36,55,36.0009765684447,55.0017161494433,6.39385990251095,14.4077406857229,-0.000976568444684744,-0.00171614944332532
8622,36,55,36.0013845748312,55.0005606904492,6.39285681764219,14.4134281300758,-0.00138457483124199,-0.000560690449198376
8640,36,55,36.0018728696141,55.0004817187671,6.39185373277343,14.4143734356136,-0.00187286961414657,-0.000481718767105122
8658,36,55,36.0023539150851,55.001398774945,6.39085064790466,14.4122552681096,-0.0023539150851235,-0.00139877494504503
8676,36,55,36.0026122261134,55.0022602155604,6.3898475630359,14.4101371006057,-0.00261222611337075,-0.00226021556036926
8694,36,55,36.0026686579425,55.0024956426107,6.3903189085853,14.4092186031925,-0.00266865794245064,-0.00249564261066126
8712,36,55,36.0026255252471,55.0023818676872,6.3907902541347,14.4101639087302,-0.00262552524711168,-0.00238186768718407
8730,36,55,36.0025386791235,55.0022421973387,6.3912615996841,14.411109214268,-0.00253867912353201,-0.00224219733871678
8748,36,55,36.0024034485115,55.0024368930805,6.3917329452335,14.4120545198057,-0.00240344851148677,-0.00243689308054229
8766,36,55,36.0023223009644,55.0029432685316,6.39220429078291,14.4088562788382,-0.0023223009643516,-0.00294326853160243
8784,36,55,36.0022684848189,55.0036387766808,6.39267563633231,14.4044587707595,-0.00226848481891295,-0.00363877668081614
8802,36,55,36.0022417693072,55.0035193122073,6.39314698188171,14.4032592705512,-0.00224176930718301,-0.00351931220732382
8820,36,55,36.0022566221049,55.0025020956102,6.39361832743111,14.4070525690572,-0.00225662210492317,-0.0025020956102253
8838,36,55,36.0023872094823,55.0013886036283,6.39408967298051,14.4127400134101,-0.00238720948231474,-0.00138860362833526
8856,36,55,36.00263646837,55.0011635252483,6.39308658811175,14.4152341631924,-0.00263646837001374,-0.00116352524833729
8874,36,55,36.0029251651229,55.0020139060523,6.39208350324298,14.4131159956884,-0.00292516512294583,-0.00201390605225527
8892,36,55,36.0031595059968,55.0031234347936,6.38924816834206,14.4075191672246,-0.00315950599675574,-0.00312343479357935
8910,36,55,36.0033232541633,55.0035162543095,6.38802001231257,14.4043209262571,-0.00332325416326285,-0.00351625430953106
8928,36,55,36.0033639741364,55.0026656971311,6.38679185628309,14.4065179236939,-0.00336397413640555,-0.00266569713105014
8946,36,55,36.003370730755,55.001267377394,6.3855637002536,14.4122053680468,-0.00337073075499461,-0.00126737739402927
8964,36,55,36.0032324397427,55.0006549030319,6.38433554422411,14.4162968030875,-0.00323243974273879,-0.000654903031922061
8982,36,55,36.003021545049,55.0013863808471,6.38422718077521,14.4141786355836,-0.00302154504900898,-0.00138638084710863
9000,36,55,36.002641943004,55.0031293317,6.38583104407182,14.4073824867346,-0.00264194300399367,-0.00312933170002339
9018,36,55,36.0020470044151,55.0043414957085,6.38743490736844,14.4017856582707,-0.00204700441508265,-0.00434149570845221
9036,36,55,36.0012971275711,55.0042272414488,6.38979834320328,14.4005861580625,-0.00129712757113509,-0.00422724144879538
9054,36,55,36.0006210951317,55.003254586725,6.39216177903812,14.4027831554993,-0.000621095131712934,-0.00325458672500645
9072,36,55,36.0002465086934,55.0024198191388,6.39376564233474,14.40687459054,-0.000246508693351188,-0.00241981913877964
9090,36,55,36.0001312267927,55.0022552456651,6.39423698788414,14.4078198960777,-0.000131226792717598,-0.00225524566506152
9108,36,55,36.0002427648431,55.0027435820045,6.39470833343354,14.4046216551102,-0.000242764843058296,-0.00274358200454117
9126,36,55,36.0005125369393,55.0031053200632,6.39370524856477,14.4014234141428,-0.000512536939268671,-0.00310532006321296
9144,36,55,36.0008494796542,55.0024646697318,6.39270216369601,14.4055148491834,-0.000849479654213781,-0.00246466973177917
9162,36,55,36.0012195288785,55.0010695273051,6.39169907882725,14.4112022935363,-0.00121952887846533,-0.0010695273051482
9180,36,55,36.0016872625982,55.0004711414773,6.39069599395848,14.4136964433186,-0.0016872625982387,-0.000471141477341064
9198,36,55,36.0020916597501,55.0009521392706,6.38969290908972,14.4127779459054,-0.00209165975012127,-0.000952139270609109
9216,36,55,36.0022951311094,55.0017339819353,6.38868982422095,14.4106597784014,-0.00229513110937773,-0.00173398193525998
9234,36,55,36.0022914943488,55.0023085442377,6.38916116977035,14.4097412809882,-0.00229149434878195,-0.00230854423773508
9252,36,55,36.0021581556352,55.0025209074121,6.38963251531976,14.4065430400207,-0.00215815563518618,-0.00252090741213351
9270,36,55,36.0019633527408,55.0025832808476,6.39010386086916,14.4053435398125,-0.00196335274080184,-0.00258328084764514
9288,36,55,36.0017243147044,55.0021420989116,6.39170772416578,14.4078376895947,-0.00172431470444678,-0.00214209891164785
9306,36,55,36.0015580648889,55.0017184170409,6.39217906971518,14.410331839377,-0.00155806488893973,-0.00171841704087683
9324,36,55,36.0015007746261,55.0020094981305,6.39265041526458,14.4094133419637,-0.00150077462614462,-0.00200949813054763
9342,36,55,36.0014993719188,55.002681032503,6.39312176081398,14.405015833885,-0.0014993719187899,-0.00268103250300555
9360,36,55,36.0015879131957,55.0029585881046,6.39359310636338,14.4018175929175,-0.0015879131957206,-0.00295858810458327
9378,36,55,36.0016837047908,55.0022543780073,6.39406445191278,14.4059090279582,-0.00168370479079272,-0.0022543780073363
9396,36,55,36.0018531187996,55.0009140605366,6.39453579746219,14.4115964723111,-0.00185311879959471,-0.000914060536572947
9414,36,55,36.0021481034831,55.0005244620929,6.39353271259342,14.4140906220933,-0.00214810348306571,-0.000524462092869271
9432,36,55,36.0025150573822,55.0012191312849,6.39252962772466,14.4119724545894,-0.00251505738216906,-0.00121913128491258
9450,36,55,36.0028195357736,55.0021811403666,6.39152654285589,14.4098542870855,-0.00281953577357541,-0.00218114036660211
9468,36,55,36.003050894962,55.0025194682979,6.38869120795497,14.406656046118,-0.00305089496202271,-0.00251946829794747
9486,36,55,36.0031567987483,55.0022635598523,6.38746305192548,14.4091501959002,-0.00315679874833563,-0.00226355985232374
9504,36,55,36.003214036743,55.0014045655361,6.386234895896,14.4132416309409,-0.00321403674303156,-0.00140456553614143
9522,36,55,36.0032262143818,55.0012906153709,6.38500673986651,14.4141869364786,-0.00322621438176895,-0.00129061537091957
9540,36,55,36.0030301163748,55.0020920014184,6.38377858383702,14.4120687689747,-0.00303011637482342,-0.00209200141837584
9558,36,55,36.0026593801855,55.0030676578851,6.38538244713364,14.4076712608959,-0.00265938018550571,-0.00306765788512564
9576,36,55,36.0021136208635,55.0038185594119,6.38698631043026,14.4032737528172,-0.00211362086352551,-0.00381855941192555
