Tempo,Referencia_Temperatura,Saida_Temperatura,Controle_Temperatura,Erro_Temperatura
6354,36,35.9404231613126,4.98845358973307,0.0595768386873843
6372,36,35.9610810622899,4.93771140223307,0.0389189377101005
6390,36,35.9813653507177,4.88168872451828,0.0186346492822693
6408,36,35.9991970676036,4.82838337414676,0.000802932396368305
6426,36,36.0128037390166,4.78394551308914,-0.0128037390165971
6444,36,36.0213037823324,4.75306053981652,-0.0213037823324242
6462,36,36.0243440917873,4.73697235271686,-0.024344091787313
6480,36,36.0223126092295,4.73774997664375,-0.022312609229509
6498,36,36.016166461918,4.74793368271404,-0.016166461918047
6516,36,36.0072753895882,4.76564696767776,-0.0072753895881732
6534,36,35.9970982883361,4.78915961938979,0.00290171166392383
6552,36,35.9872354006726,4.81546821899663,0.0127645993274328
6570,36,35.9785898148835,4.84330004896494,0.0214101851164514
6588,36,35.9718325125663,4.86937271648365,0.0281674874337483
6606,36,35.9674511288486,4.89243472449359,0.0325488711513771
6624,36,35.9656446095053,4.90815304370967,0.0343553904946603
6642,36,35.9664782586209,4.91455166022502,0.0335217413790829
6660,36,35.9697200800845,4.9127544914266,0.030279919915543
6678,36,35.9750187589991,4.90281209264134,0.0249812410009014
6696,36,35.9816467894317,4.88725505623255,0.0183532105683
6714,36,35.9887042258379,4.8688862923882,0.0112957741621216
6732,36,35.9954089027823,4.85022173196533,0.00459109721766993
6750,36,36.0010140081428,4.83404946675301,-0.00101400814283181
6768,36,36.0050196253784,4.82030239298701,-0.00501962537838807
6786,36,36.0072013599559,4.81073396878687,-0.00720135995589288
6804,36,36.0075776109372,4.80654118968422,-0.00757761093723985
6822,36,36.0064242315764,4.80846042199129,-0.00642423157636074
6840,36,36.0040164815925,4.81289997803569,-0.00401648159250811
6858,36,36.00077464996,4.81956601481727,-0.000774649960028739
6876,36,35.9972197051771,4.82917956178498,0.00278029482294073
6894,36,35.9939267040442,4.83753182788431,0.00607329595579387
6912,36,35.9911400097899,4.84792700210837,0.00885999021006256
6930,36,35.9890519890262,4.85580259918581,0.0109480109737703
6948,36,35.9879107402496,4.86390423547688,0.0120892597503897
6966,36,35.9875898379638,4.86949808224544,0.0124101620362325
6984,36,35.9882361412907,4.8707751450011,0.011763858709287
7002,36,35.9896072826063,4.86923272854866,0.0103927173937279
7020,36,35.9916869798887,4.86589675552884,0.00831302011125246
7038,36,35.9942329830092,4.85973990886269,0.00576701699078086
7056,36,35.9968378079492,4.85358306219654,0.00316219205075186
7074,36,35.9992295868245,4.84635522855091,0.000770413175523288
7092,36,36.0012430673334,4.84092110304136,-0.00124306733336255
7110,36,36.0026331774344,4.83612877077299,-0.0026331774344257
7128,36,36.003405631408,4.83313221681004,-0.0034056314079578
7146,36,36.0034861137665,4.83194805887791,-0.00348611376654162
7164,36,36.0030492292401,4.83260769607745,-0.00304922924009787
7182,36,36.0021772191502,4.834230713824,-0.00217721915024072
7200,36,36.0010453179274,4.83711391901488,-0.00104531792744922
7218,36,35.9998304529326,4.83999712420576,0.000169547067351061
7236,36,35.9987067009149,4.84288032939664,0.00129329908511977
7254,36,35.9977652519064,4.84745102188542,0.00223474809358493
7272,36,35.9971159854449,4.85076194560205,0.0028840145550646
7290,36,35.9967559076065,4.85407286931868,0.00324409239346579
7308,36,35.9966757065175,4.85527857142366,0.00332429348246421
7326,36,35.9970148015293,4.85450626354357,0.00298519847066103
