Tempo,Referencia_Temperatura,Referencia_Umidade,Saida_Temperatura,Saida_Umidade,Erro_Temperatura,Erro_Umidade
1926,30,50,27.6017920692573,46.610329676275,2.39820793074268,3.38967032372499
1944,30,50,27.6018932975122,46.611623965289,2.39810670248783,3.38837603471095
1962,30,50,27.601988634637,46.6128772780015,2.39801136536302,3.3871227219985
1980,30,50,27.6020784090943,46.6140908172606,2.39792159090575,3.38590918273939
1998,30,50,27.6021629314118,46.6152657559807,2.39783706858821,3.38473424401928
2016,30,50,27.6022424951601,46.6164032375631,2.39775750483989,3.38359676243692
2034,30,50,27.6023173778752,46.6175043763329,2.39768262212484,3.38249562366707
2052,30,50,27.6023878419296,46.6185702579911,2.39761215807036,3.38142974200895
2070,30,50,27.6024541353559,46.6196019400777,2.39754586464407,3.38039805992234
2088,30,50,27.6025164926236,46.6206004524472,2.39748350737637,3.37939954755279
2106,30,50,27.6025751353743,46.6215667977523,2.39742486462573,3.37843320224773
2124,30,50,27.6026302731159,46.622501951935,2.39736972688412,3.37749804806495
2142,30,50,27.6026821038794,46.6234068647251,2.39731789612058,3.37659313527486
2160,30,50,27.6027308148396,46.6242824601421,2.39726918516043,3.37571753985794
2178,30,50,27.6027765829017,46.6251296370014,2.39722341709829,3.37487036299858
2196,30,50,27.6028195752571,46.6259492694236,2.39718042474289,3.37405073057638
2214,30,50,27.602859949908,46.6267422073438,2.39714005009203,3.3732577926562
2232,30,50,27.6028978561642,46.6275092770223,2.39710214383583,3.37249072297771
2250,30,50,27.6029334351132,46.6282512815545,2.39706656488681,3.37174871844553
2268,30,50,27.6029668200646,46.6289690013792,2.39703317993538,3.37103099862077
2286,30,50,27.6029981369709,46.6296631947854,2.3970018630291,3.37033680521462
2304,30,50,27.6030275048252,46.630334598415,2.39697249517476,3.36966540158496
2322,30,50,27.6030550360383,46.6309839277637,2.39694496396172,3.36901607223634
2340,30,50,27.6030808367945,46.6316118776758,2.3969191632055,3.36838812232418
2358,30,50,27.6031050073894,46.6322191228365,2.39689499261057,3.36778087716353
2376,30,50,27.6031276425488,46.632806318257,2.39687235745116,3.36719368174303
2394,30,50,27.6031488317308,46.6333740997556,2.39685116826919,3.3666259002444
2412,30,50,27.6031686594115,46.6339230844321,2.39683134058849,3.36607691556792
2430,30,50,27.6031872053558,46.6344538711358,2.39681279464424,3.36554612886415
2448,30,50,27.603204544873,46.6349670409276,2.39679545512697,3.36503295907238
2466,30,50,27.6032207490597,46.6354631575341,2.39677925094027,3.36453684246585
2484,30,50,27.6032358850285,46.6359427677958,2.3967641149715,3.36405723220418
2502,30,50,27.6032500161252,46.6364064021069,2.39674998387479,3.36359359789313
2520,30,50,27.6032632021343,46.6368545748482,2.39673679786569,3.36314542515179
2538,30,50,27.6032754994732,46.6372877848125,2.39672450052683,3.36271221518751
2556,30,50,27.603286961376,46.6377065156214,2.39671303862399,3.36229348437858
2574,30,50,27.6032976380679,46.6381112361353,2.3967023619321,3.3618887638647
2592,30,50,27.6033075769295,46.6385024008544,2.39669242307051,3.36149759914557
2610,30,50,27.6033168226528,46.6388804503127,2.39668317734719,3.36111954968727
2628,30,50,27.6033254173888,46.6392458114631,2.39667458261124,3.36075418853688
2646,30,50,27.6033334008866,46.6395988980551,2.39666659911337,3.36040110194494
2664,30,50,27.6033408106261,46.6399401110038,2.39665918937387,3.36005988899615
2682,30,50,27.6033476819423,46.640269838752,2.39665231805773,3.35973016124804
2700,30,50,27.6033540481436,46.6405884576224,2.39664595185639,3.35941154237759
2718,30,50,27.603359940624,46.6408963321641,2.39664005937601,3.35910366783593
2736,30,50,27.6033653889684,46.6411938154891,2.39663461103163,3.35880618451094
2754,30,50,27.6033704210529,46.6414812496024,2.39662957894713,3.35851875039764
2772,30,50,27.6033750631395,46.6417589657235,2.39662493686055,3.3582410342765
2790,30,50,27.6033793399654,46.6420272846007,2.39662066003456,3.35797271539934
2808,30,50,27.6033832748282,46.642286516817,2.3966167251718,3.35771348318302
2826,30,50,27.6033868896653,46.6425369630895,2.39661311033466,3.3574630369105
2844,30,50,27.6033902051304,46.6427789145605,2.39660979486963,3.35722108543947
2862,30,50,27.6033932406644,46.6430126530817,2.39660675933559,3.35698734691832
