Tempo,Referencia_Umidade,Saida_Umidade,Sinal_Controle_Umidade,Erro_Umidade
2412,50,50.0000000000001,22.5112319697334,-7.105427357601e-14
2430,50,50.0000000000002,22.5112319697331,-2.48689957516035e-13
2448,50,50.0000000000003,22.5112319697329,-3.48165940522449e-13
2466,50,50.0000000000004,22.5112319697328,-3.69482222595252e-13
2484,50,50.0000000000004,22.5112319697327,-3.5527136788005e-13
2502,50,50.0000000000003,22.5112319697327,-3.26849658449646e-13
2520,50,50.0000000000003,22.5112319697326,-2.8421709430404e-13
2538,50,50.0000000000002,22.5112319697327,-2.27373675443232e-13
2556,50,50.0000000000002,22.5112319697327,-1.70530256582424e-13
2574,50,50.0000000000001,22.5112319697327,-1.27897692436818e-13
2592,50,50.0000000000001,22.5112319697327,-9.2370555648813e-14
2610,50,50.0000000000001,22.5112319697327,-6.3948846218409e-14
2628,50,50,22.5112319697327,-3.5527136788005e-14
2646,50,50,22.5112319697327,-2.1316282072803e-14
2664,50,50,22.5112319697327,-1.4210854715202e-14
2682,50,50,22.5112319697328,0
2700,50,50,22.5112319697328,1.4210854715202e-14
2718,50,50,22.5112319697328,2.1316282072803e-14
2736,50,50,22.5112319697328,2.1316282072803e-14
2754,50,50,22.5112319697328,1.4210854715202e-14
2772,50,50,22.5112319697328,1.4210854715202e-14
2790,50,50,22.5112319697328,1.4210854715202e-14
2808,50,50,22.5112319697328,1.4210854715202e-14
2826,50,50,22.5112319697328,7.105427357601e-15
2844,50,50,22.5112319697328,0
2862,50,50,22.5112319697328,0
2880,50,50,22.5112319697328,0
2898,50,50,22.5112319697328,0
2916,50,50,22.5112319697328,0
2934,50,50,22.5112319697328,0
2952,50,50,22.5112319697328,0
2970,50,50,22.5112319697328,0
2988,50,50,22.5112319697328,0
3006,50,50,22.5112319697328,0
3024,50,50,22.5112319697328,0
3042,50,50,22.5112319697328,0
3060,50,50,22.5112319697328,0
3078,50,50,22.5112319697328,0
3096,50,50,22.5112319697328,0
3114,50,50,22.5112319697328,0
3132,50,50,22.5112319697328,0
3150,50,50,22.5112319697328,0
3168,50,50,22.5112319697328,0
3186,50,50,22.5112319697328,0
3204,50,50,22.5112319697328,0
3222,50,50,22.5112319697328,0
3240,50,50,22.5112319697328,0
3258,50,50,22.5112319697328,0
3276,50,50,22.5112319697328,0
3294,50,50,22.5112319697328,0
3312,50,50,22.5112319697328,0
3330,50,50,22.5112319697328,0
3348,50,50,22.5112319697328,0
3366,50,50,22.5112319697328,0
3384,50,50,22.5112319697328,0
3402,50,50,22.5112319697328,0
3420,50,50,22.5112319697328,0
3438,50,50,22.5112319697328,0
3456,50,50,22.5112319697328,0
3474,50,50,22.5112319697328,0
3492,50,50,22.5112319697328,0
